user_id,total_actual_revenue,total_cf_revenue,true_irpu
6525,0.0,28.02,-28.02
6526,0.0,0.0,0.0
6527,0.0,0.0,0.0
6528,0.0,0.0,0.0
6529,39.81,0.0,39.81
6530,0.0,0.0,0.0
6531,0.0,0.0,0.0
6532,23.65,0.0,23.65
6533,0.0,0.0,0.0
6534,0.0,12.29,-12.29
6535,0.0,20.06,-20.06
6536,0.0,0.0,0.0
6537,0.0,0.0,0.0
6538,41.07,0.0,41.07
6539,0.0,0.0,0.0
6540,0.0,0.0,0.0
6541,0.0,0.0,0.0
6543,0.0,0.0,0.0
6544,0.0,0.0,0.0
6545,0.0,0.0,0.0
6546,0.0,0.0,0.0
6547,0.0,0.0,0.0
6548,31.02,0.0,31.02
6549,148.7,49.66,99.04
6550,0.0,31.51,-31.51
6552,0.0,96.96,-96.96
6553,0.0,0.0,0.0
6554,0.0,0.0,0.0
6555,0.0,33.53,-33.53
6556,0.0,0.0,0.0
6557,0.0,0.0,0.0
6558,0.0,0.0,0.0
6559,0.0,0.0,0.0
6560,0.0,0.0,0.0
6561,0.0,50.81,-50.81
6562,0.0,192.25,-192.25
6563,0.0,0.0,0.0
6564,85.64,0.0,85.64
6565,0.0,0.0,0.0
6566,0.0,0.0,0.0
6567,0.0,0.0,0.0
6568,0.0,0.0,0.0
6569,0.0,0.0,0.0
6570,0.0,0.0,0.0
6571,0.0,0.0,0.0
6572,0.0,0.0,0.0
6573,0.0,0.0,0.0
6574,0.0,0.0,0.0
6575,57.15,17.4,39.75
6576,0.0,0.0,0.0
6577,0.0,0.0,0.0
6578,0.0,0.0,0.0
6579,21.31,0.0,21.31
6580,0.0,0.0,0.0
6581,0.0,0.0,0.0
6582,0.0,0.0,0.0
6583,0.0,0.0,0.0
6584,0.0,0.0,0.0
6585,0.0,42.03,-42.03
6586,0.0,0.0,0.0
6587,0.0,0.0,0.0
6588,0.0,0.0,0.0
6589,0.0,0.0,0.0
6590,0.0,0.0,0.0
6591,85.64,0.0,85.64
6592,0.0,0.0,0.0
6593,0.0,0.0,0.0
6594,0.0,0.0,0.0
6595,0.0,0.0,0.0
6596,0.0,0.0,0.0
6597,0.0,0.0,0.0
6598,0.0,0.0,0.0
6599,14.05,42.14,-28.09
6600,0.0,0.0,0.0
6601,26.65,0.0,26.65
6602,0.0,0.0,0.0
6603,0.0,0.0,0.0
6604,0.0,0.0,0.0
6605,0.0,11.53,-11.53
6606,0.0,0.0,0.0
6607,0.0,78.95,-78.95
6608,0.0,0.0,0.0
6609,0.0,0.0,0.0
6610,20.82,0.0,20.82
6611,0.0,0.0,0.0
6612,0.0,0.0,0.0
6613,0.0,0.0,0.0
6614,0.0,0.0,0.0
6615,0.0,0.0,0.0
6616,0.0,14.76,-14.76
6617,0.0,0.0,0.0
6618,58.85,0.0,58.85
6619,10.48,0.0,10.48
6620,0.0,0.0,0.0
6621,0.0,0.0,0.0
6622,0.0,0.0,0.0
6623,0.0,0.0,0.0
6624,0.0,0.0,0.0
6625,0.0,0.0,0.0
6626,0.0,0.0,0.0
6627,45.47,46.4,-0.93
6628,0.0,0.0,0.0
6629,0.0,0.0,0.0
6630,32.75,0.0,32.75
6631,0.0,0.0,0.0
6632,0.0,0.0,0.0
6633,0.0,0.0,0.0
6634,0.0,0.0,0.0
6635,0.0,0.0,0.0
6636,0.0,10.65,-10.65
6637,0.0,0.0,0.0
6638,18.26,0.0,18.26
6639,50.09,38.15,11.94
6640,0.0,0.0,0.0
6641,55.66,174.04,-118.38
6642,0.0,0.0,0.0
6643,94.98,32.39,62.59
6644,54.37,0.0,54.37
6645,0.0,0.0,0.0
6646,0.0,0.0,0.0
6647,33.03,0.0,33.03
6648,0.0,0.0,0.0
6649,0.0,0.0,0.0
6650,0.0,0.0,0.0
6651,73.28,148.25,-74.97
6652,0.0,0.0,0.0
6654,0.0,0.0,0.0
6655,8.61,0.0,8.61
6656,188.06,10.38,177.68
6657,32.62,0.0,32.62
6658,0.0,0.0,0.0
6659,9.15,0.0,9.15
6660,0.0,0.0,0.0
6661,71.25,32.62,38.63
6663,0.0,0.0,0.0
6664,0.0,0.0,0.0
6665,0.0,0.0,0.0
6666,0.0,0.0,0.0
6667,0.0,0.0,0.0
6668,0.0,0.0,0.0
6669,0.0,0.0,0.0
6670,0.0,0.0,0.0
6671,28.67,0.0,28.67
6672,0.0,0.0,0.0
6673,0.0,0.0,0.0
6674,0.0,0.0,0.0
6675,0.0,0.0,0.0
6676,0.0,0.0,0.0
6677,0.0,0.0,0.0
6678,0.0,0.0,0.0
6679,0.0,0.0,0.0
6680,0.0,0.0,0.0
6681,0.0,0.0,0.0
6682,0.0,0.0,0.0
6683,0.0,0.0,0.0
6684,0.0,0.0,0.0
6685,0.0,0.0,0.0
6686,0.0,40.55,-40.55
6687,32.62,0.0,32.62
6688,0.0,0.0,0.0
6689,33.67,73.34,-39.67
6690,0.0,0.0,0.0
6691,0.0,105.31,-105.31
6693,0.0,0.0,0.0
6694,21.2,0.0,21.2
6695,0.0,0.0,0.0
6696,0.0,0.0,0.0
6697,0.0,0.0,0.0
6698,34.96,13.88,21.08
6699,0.0,0.0,0.0
6700,0.0,0.0,0.0
6701,17.9,0.0,17.9
6702,0.0,0.0,0.0
6703,0.0,0.0,0.0
6704,0.0,19.39,-19.39
6705,0.0,48.18,-48.18
6706,0.0,0.0,0.0
6707,0.0,0.0,0.0
6708,0.0,0.0,0.0
6709,0.0,0.0,0.0
6710,0.0,0.0,0.0
6711,12.14,12.14,0.0
6712,0.0,0.0,0.0
6713,0.0,0.0,0.0
6714,0.0,28.01,-28.01
6715,0.0,0.0,0.0
6716,0.0,0.0,0.0
6717,0.0,19.73,-19.73
6718,56.42,0.0,56.42
6719,179.61,25.35,154.26
6720,0.0,0.0,0.0
6721,0.0,0.0,0.0
6722,0.0,0.0,0.0
6723,0.0,0.0,0.0
6724,0.0,0.0,0.0
6725,0.0,0.0,0.0
6726,0.0,0.0,0.0
6727,0.0,12.1,-12.1
6728,0.0,0.0,0.0
6729,0.0,0.0,0.0
6730,0.0,0.0,0.0
6731,0.0,0.0,0.0
6732,0.0,0.0,0.0
6733,0.0,0.0,0.0
6734,0.0,0.0,0.0
6735,14.04,39.09,-25.05
6736,0.0,0.0,0.0
6737,0.0,28.42,-28.42
6738,0.0,0.0,0.0
6739,37.24,0.0,37.24
6740,0.0,0.0,0.0
6741,0.0,4.38,-4.38
6742,0.0,0.0,0.0
6743,34.03,27.54,6.49
6744,0.0,0.0,0.0
6745,0.0,0.0,0.0
6746,0.0,0.0,0.0
6747,0.0,0.0,0.0
6748,0.0,0.0,0.0
6749,0.0,0.0,0.0
6750,0.0,0.0,0.0
6751,43.39,40.78,2.61
6752,0.0,34.6,-34.6
6753,0.0,0.0,0.0
6754,58.86,0.0,58.86
6755,0.0,0.0,0.0
6756,0.0,78.2,-78.2
6757,0.0,0.0,0.0
6758,0.0,0.0,0.0
6760,41.07,48.48,-7.41
6761,0.0,0.0,0.0
6762,0.0,0.0,0.0
6763,201.34,11.78,189.56
6764,0.0,0.0,0.0
6765,0.0,41.52,-41.52
6766,0.0,0.0,0.0
6767,0.0,15.45,-15.45
6769,0.0,0.0,0.0
6770,15.2,46.38,-31.18
6771,0.0,0.0,0.0
6772,0.0,0.0,0.0
6773,0.0,0.0,0.0
6774,0.0,0.0,0.0
6775,0.0,0.0,0.0
6776,0.0,0.0,0.0
6777,0.0,16.53,-16.53
6778,41.5,11.27,30.23
6779,0.0,0.0,0.0
6780,0.0,0.0,0.0
6781,12.78,0.0,12.78
6782,0.0,0.0,0.0
6783,0.0,0.0,0.0
6784,0.0,0.0,0.0
6785,0.0,36.12,-36.12
6786,0.0,0.0,0.0
6787,0.0,0.0,0.0
6788,0.0,21.96,-21.96
6789,0.0,0.0,0.0
6790,26.98,11.1,15.88
6791,0.0,0.0,0.0
6792,0.0,22.35,-22.35
6793,0.0,0.0,0.0
6794,0.0,0.0,0.0
6795,0.0,0.0,0.0
6796,0.0,0.0,0.0
6797,0.0,0.0,0.0
6798,184.43,75.81,108.62
6799,0.0,0.0,0.0
6800,0.0,0.0,0.0
6801,0.0,0.0,0.0
6802,0.0,48.22,-48.22
6803,0.0,0.0,0.0
6804,0.0,24.21,-24.21
6805,0.0,0.0,0.0
6806,0.0,0.0,0.0
6807,41.52,0.0,41.52
6808,0.0,0.0,0.0
6809,0.0,0.0,0.0
6810,0.0,0.0,0.0
6811,0.0,0.0,0.0
6813,41.95,0.0,41.95
6814,0.0,0.0,0.0
6815,0.0,0.0,0.0
6816,0.0,0.0,0.0
6817,0.0,0.0,0.0
6818,0.0,0.0,0.0
6819,0.0,0.0,0.0
6820,0.0,0.0,0.0
6821,0.0,56.14,-56.14
6822,0.0,23.36,-23.36
6823,0.0,0.0,0.0
6824,0.0,0.0,0.0
6825,83.95,0.0,83.95
6826,0.0,0.0,0.0
6827,0.0,0.0,0.0
6828,281.98,58.48,223.5
6829,40.63,0.0,40.63
6830,0.0,0.0,0.0
6831,0.0,48.31,-48.31
6832,0.0,0.0,0.0
6833,0.0,0.0,0.0
6834,0.0,0.0,0.0
6835,0.0,28.97,-28.97
6836,0.0,0.0,0.0
6837,0.0,0.0,0.0
6838,0.0,0.0,0.0
6839,117.26,0.0,117.26
6841,0.0,0.0,0.0
6842,0.0,0.0,0.0
6843,0.0,0.0,0.0
6844,66.05,0.0,66.05
6845,0.0,0.0,0.0
6846,0.0,0.0,0.0
6847,0.0,0.0,0.0
6848,0.0,0.0,0.0
6849,0.0,0.0,0.0
6850,0.0,0.0,0.0
6851,0.0,0.0,0.0
6852,0.0,0.0,0.0
6853,40.25,47.56,-7.31
6854,0.0,0.0,0.0
6855,27.63,0.0,27.63
6856,0.0,0.0,0.0
6857,0.0,0.0,0.0
6858,13.9,0.0,13.9
6859,0.0,0.0,0.0
6860,13.84,0.0,13.84
6861,0.0,0.0,0.0
6862,0.0,0.0,0.0
6863,29.64,0.0,29.64
6864,0.0,0.0,0.0
6866,0.0,0.0,0.0
6867,0.0,0.0,0.0
6868,0.0,0.0,0.0
6869,0.0,0.0,0.0
6870,38.66,0.0,38.66
6871,0.0,42.88,-42.88
6872,21.09,0.0,21.09
6873,0.0,0.0,0.0
6874,0.0,0.0,0.0
6875,0.0,0.0,0.0
6876,33.53,0.0,33.53
6877,0.0,11.1,-11.1
6878,22.1,0.0,22.1
6879,82.44,82.44,0.0
6880,26.49,0.0,26.49
6881,173.31,138.18,35.13
6882,0.0,108.56,-108.56
6883,0.0,0.0,0.0
6884,0.0,0.0,0.0
6885,0.0,9.49,-9.49
6886,0.0,0.0,0.0
6887,0.0,12.12,-12.12
6888,0.0,0.0,0.0
6889,0.0,0.0,0.0
6892,0.0,0.0,0.0
6893,17.9,0.0,17.9
6894,0.0,0.0,0.0
6895,0.0,0.0,0.0
6896,0.0,37.4,-37.4
6897,0.0,0.0,0.0
6898,0.0,0.0,0.0
6899,0.0,0.0,0.0
6900,17.63,0.0,17.63
6901,0.0,49.47,-49.47
6903,0.0,0.0,0.0
6904,0.0,0.0,0.0
6905,0.0,11.1,-11.1
6906,0.0,0.0,0.0
6907,0.0,0.0,0.0
6908,0.0,0.0,0.0
6909,0.0,0.0,0.0
6910,0.0,0.0,0.0
6911,0.0,0.0,0.0
6912,0.0,0.0,0.0
6913,0.0,25.47,-25.47
6914,0.0,0.0,0.0
6915,0.0,0.0,0.0
6916,0.0,79.66,-79.66
6917,0.0,0.0,0.0
6918,0.0,10.39,-10.39
6919,0.0,39.16,-39.16
6920,0.0,0.0,0.0
6921,0.0,0.0,0.0
6922,0.0,0.0,0.0
6923,0.0,0.0,0.0
6924,0.0,0.0,0.0
6925,0.0,45.86,-45.86
6926,0.0,0.0,0.0
6927,0.0,0.0,0.0
6928,0.0,0.0,0.0
6929,0.0,0.0,0.0
6930,0.0,12.44,-12.44
6932,0.0,0.0,0.0
6933,0.0,0.0,0.0
6934,0.0,0.0,0.0
6935,0.0,0.0,0.0
6936,43.05,0.0,43.05
6937,0.0,0.0,0.0
6938,7.36,0.0,7.36
6939,0.0,0.0,0.0
6940,0.0,0.0,0.0
6941,0.0,0.0,0.0
6942,0.0,0.0,0.0
6943,0.0,19.69,-19.69
6944,0.0,0.0,0.0
6946,0.0,33.76,-33.76
6947,0.0,69.08,-69.08
6948,0.0,0.0,0.0
6949,0.0,0.0,0.0
6950,0.0,0.0,0.0
6951,0.0,0.0,0.0
6952,0.0,0.0,0.0
6953,0.0,0.0,0.0
6954,92.93,69.95,22.98
6955,0.0,0.0,0.0
6956,0.0,0.0,0.0
6957,0.0,0.0,0.0
6958,0.0,0.0,0.0
6959,0.0,0.0,0.0
6960,0.0,0.0,0.0
6961,0.0,0.0,0.0
6962,0.0,0.0,0.0
6963,0.0,0.0,0.0
6964,0.0,0.0,0.0
6965,89.0,89.0,0.0
6966,0.0,0.0,0.0
6967,66.66,39.91,26.75
6968,0.0,197.57,-197.57
6969,0.0,0.0,0.0
6970,0.0,0.0,0.0
6971,0.0,105.6,-105.6
6972,0.0,0.0,0.0
6973,0.0,0.0,0.0
6974,25.0,0.0,25.0
6975,0.0,0.0,0.0
6976,7.84,0.0,7.84
6977,0.0,0.0,0.0
6978,0.0,0.0,0.0
6979,0.0,0.0,0.0
6980,0.0,0.0,0.0
6981,0.0,0.0,0.0
6982,0.0,0.0,0.0
6983,84.65,0.0,84.65
6984,0.0,57.92,-57.92
6985,0.0,0.0,0.0
6986,27.66,17.15,10.51
6987,0.0,0.0,0.0
6988,0.0,0.0,0.0
6989,0.0,0.0,0.0
6990,0.0,0.0,0.0
6991,0.0,132.42,-132.42
6992,0.0,0.0,0.0
6993,0.0,0.0,0.0
6994,0.0,0.0,0.0
6995,112.93,0.0,112.93
6996,0.0,0.0,0.0
6997,0.0,0.0,0.0
6998,172.89,43.52,129.37
6999,0.0,0.0,0.0
7000,0.0,30.86,-30.86
7001,0.0,0.0,0.0
7002,0.0,0.0,0.0
7003,0.0,11.22,-11.22
7005,0.0,0.0,0.0
7006,20.29,0.0,20.29
7007,0.0,0.0,0.0
7008,0.0,0.0,0.0
7009,0.0,0.0,0.0
7010,0.0,0.0,0.0
7011,0.0,40.79,-40.79
7012,0.0,0.0,0.0
7013,0.0,0.0,0.0
7014,0.0,0.0,0.0
7015,0.0,45.38,-45.38
7016,0.0,17.52,-17.52
7017,0.0,0.0,0.0
7018,0.0,18.96,-18.96
7019,0.0,0.0,0.0
7020,0.0,20.41,-20.41
7021,0.0,0.0,0.0
7022,0.0,0.0,0.0
7023,0.0,0.0,0.0
7024,62.52,0.0,62.52
7025,0.0,0.0,0.0
7026,0.0,0.0,0.0
7027,0.0,0.0,0.0
7028,0.0,0.0,0.0
7029,0.0,0.0,0.0
7030,0.0,0.0,0.0
7031,0.0,0.0,0.0
7032,0.0,0.0,0.0
7033,0.0,0.0,0.0
7034,0.0,0.0,0.0
7035,0.0,80.76,-80.76
7036,0.0,8.04,-8.04
7037,0.0,0.0,0.0
7038,0.0,0.0,0.0
7039,0.0,0.0,0.0
7041,95.3,0.0,95.3
7042,0.0,0.0,0.0
7043,0.0,0.0,0.0
7044,0.0,0.0,0.0
7045,0.0,0.0,0.0
7046,0.0,0.0,0.0
7047,9.16,21.96,-12.8
7048,0.0,0.0,0.0
7049,0.0,0.0,0.0
7050,0.0,0.0,0.0
7051,0.0,12.88,-12.88
7052,20.3,35.72,-15.42
7053,0.0,0.0,0.0
7054,0.0,0.0,0.0
7055,51.48,33.1,18.38
7056,0.0,10.37,-10.37
7057,0.0,0.0,0.0
7058,0.0,0.0,0.0
7060,0.0,0.0,0.0
7061,0.0,0.0,0.0
7062,0.0,0.0,0.0
7063,0.0,0.0,0.0
7064,0.0,28.12,-28.12
7065,0.0,0.0,0.0
7066,49.31,7.44,41.87
7067,0.0,0.0,0.0
7068,0.0,0.0,0.0
7069,0.0,0.0,0.0
7070,0.0,0.0,0.0
7071,0.0,0.0,0.0
7072,0.0,0.0,0.0
7073,0.0,0.0,0.0
7074,0.0,0.0,0.0
7075,0.0,0.0,0.0
7076,0.0,0.0,0.0
7077,0.0,0.0,0.0
7078,0.0,0.0,0.0
7079,0.0,0.0,0.0
7080,0.0,6.0,-6.0
7081,0.0,0.0,0.0
7082,0.0,0.0,0.0
7083,40.25,7.83,32.42
7084,0.0,0.0,0.0
7085,0.0,0.0,0.0
7086,0.0,0.0,0.0
7087,14.06,14.06,0.0
7088,0.0,0.0,0.0
7089,0.0,0.0,0.0
7090,0.0,0.0,0.0
7091,0.0,0.0,0.0
7093,0.0,0.0,0.0
7094,0.0,0.0,0.0
7095,16.13,27.45,-11.32
7096,0.0,20.29,-20.29
7097,77.08,0.0,77.08
7098,0.0,32.8,-32.8
7099,0.0,0.0,0.0
7100,0.0,0.0,0.0
7101,0.0,0.0,0.0
7102,0.0,0.0,0.0
7103,0.0,0.0,0.0
7104,0.0,0.0,0.0
7105,0.0,0.0,0.0
7106,0.0,0.0,0.0
7107,0.0,0.0,0.0
7108,0.0,27.67,-27.67
7109,0.0,0.0,0.0
7110,0.0,28.44,-28.44
7111,0.0,0.0,0.0
7112,0.0,7.44,-7.44
7113,0.0,32.24,-32.24
7114,0.0,31.55,-31.55
7115,0.0,0.0,0.0
7116,0.0,0.0,0.0
7117,0.0,0.0,0.0
7118,0.0,17.07,-17.07
7119,0.0,0.0,0.0
7120,0.0,17.99,-17.99
7121,0.0,0.0,0.0
7122,135.48,127.25,8.23
7123,0.0,0.0,0.0
7125,0.0,0.0,0.0
7126,0.0,11.22,-11.22
7127,0.0,0.0,0.0
7128,32.44,0.0,32.44
7129,0.0,0.0,0.0
7130,0.0,0.0,0.0
7131,0.0,0.0,0.0
7132,0.0,0.0,0.0
7133,11.5,0.0,11.5
7134,60.26,0.0,60.26
7136,88.25,45.9,42.35
7137,0.0,17.09,-17.09
7138,0.0,0.0,0.0
7139,0.0,0.0,0.0
7140,0.0,0.0,0.0
7141,0.0,0.0,0.0
7142,25.04,42.96,-17.92
7143,0.0,0.0,0.0
7144,0.0,0.0,0.0
7145,0.0,0.0,0.0
7146,0.0,0.0,0.0
7147,0.0,29.42,-29.42
7148,0.0,106.04,-106.04
7149,0.0,0.0,0.0
7150,0.0,0.0,0.0
7151,0.0,0.0,0.0
7152,0.0,0.0,0.0
7153,20.41,0.0,20.41
7154,0.0,0.0,0.0
7155,0.0,0.0,0.0
7156,0.0,0.0,0.0
7157,25.88,0.0,25.88
7158,0.0,13.85,-13.85
7159,0.0,0.0,0.0
7160,0.0,0.0,0.0
7161,0.0,0.0,0.0
7162,0.0,0.0,0.0
7163,0.0,0.0,0.0
7164,0.0,0.0,0.0
7165,0.0,0.0,0.0
7166,0.0,0.0,0.0
7167,0.0,0.0,0.0
7168,67.76,0.0,67.76
7169,32.29,0.0,32.29
7170,0.0,0.0,0.0
7171,0.0,0.0,0.0
7172,0.0,0.0,0.0
7173,20.02,0.0,20.02
7174,46.65,0.0,46.65
7175,0.0,0.0,0.0
7176,0.0,0.0,0.0
7177,0.0,0.0,0.0
7178,0.0,0.0,0.0
7179,0.0,0.0,0.0
7180,0.0,0.0,0.0
7181,23.07,0.0,23.07
7182,0.0,0.0,0.0
7183,0.0,0.0,0.0
7184,18.08,0.0,18.08
7185,0.0,0.0,0.0
7186,86.29,72.78,13.51
7187,0.0,0.0,0.0
7188,0.0,0.0,0.0
7189,0.0,0.0,0.0
7190,0.0,0.0,0.0
7191,22.7,152.82,-130.12
7192,61.12,0.0,61.12
7193,0.0,0.0,0.0
7194,0.0,0.0,0.0
7195,32.44,0.0,32.44
7196,0.0,0.0,0.0
7197,0.0,0.0,0.0
7198,0.0,0.0,0.0
7199,27.06,0.0,27.06
7200,0.0,0.0,0.0
7201,0.0,0.0,0.0
7202,59.96,0.0,59.96
7203,0.0,0.0,0.0
7204,0.0,0.0,0.0
7205,0.0,23.07,-23.07
7206,0.0,0.0,0.0
7207,22.36,0.0,22.36
7208,0.0,0.0,0.0
7209,0.0,0.0,0.0
7210,0.0,0.0,0.0
7211,0.0,0.0,0.0
7212,0.0,0.0,0.0
7213,0.0,0.0,0.0
7214,0.0,0.0,0.0
7215,0.0,0.0,0.0
7216,0.0,0.0,0.0
7217,0.0,0.0,0.0
7218,0.0,0.0,0.0
7219,21.3,0.0,21.3
7220,0.0,0.0,0.0
7221,163.27,0.0,163.27
7222,0.0,0.0,0.0
7223,0.0,0.0,0.0
7224,0.0,0.0,0.0
7225,62.82,0.0,62.82
7226,0.0,0.0,0.0
7227,0.0,0.0,0.0
7228,0.0,0.0,0.0
7229,0.0,0.0,0.0
7230,0.0,0.0,0.0
7231,0.0,0.0,0.0
7232,0.0,0.0,0.0
7233,0.0,0.0,0.0
7234,0.0,43.49,-43.49
7235,0.0,0.0,0.0
7236,11.27,0.0,11.27
7237,0.0,0.0,0.0
7238,0.0,0.0,0.0
7239,0.0,0.0,0.0
7240,0.0,85.97,-85.97
7241,0.0,0.0,0.0
7242,0.0,0.0,0.0
7243,22.84,43.01,-20.17
7244,0.0,0.0,0.0
7245,0.0,0.0,0.0
7246,0.0,0.0,0.0
7247,0.0,0.0,0.0
7248,0.0,0.0,0.0
7249,0.0,0.0,0.0
7250,0.0,0.0,0.0
7252,0.0,0.0,0.0
7253,0.0,0.0,0.0
7254,4.71,71.93,-67.22
7255,0.0,0.0,0.0
7256,0.0,0.0,0.0
7257,52.78,0.0,52.78
7258,42.07,0.0,42.07
7259,0.0,0.0,0.0
7260,0.0,0.0,0.0
7261,0.0,167.64,-167.64
7262,0.0,0.0,0.0
7263,0.0,23.15,-23.15
7264,0.0,0.0,0.0
7265,0.0,28.28,-28.28
7266,41.96,0.0,41.96
7267,0.0,0.0,0.0
7268,18.15,0.0,18.15
7269,73.6,0.0,73.6
7270,0.0,0.0,0.0
7271,103.33,16.11,87.22
7272,0.0,0.0,0.0
7273,0.0,0.0,0.0
7274,11.53,42.4,-30.87
7275,0.0,29.31,-29.31
7276,0.0,0.0,0.0
7277,0.0,0.0,0.0
7278,0.0,82.02,-82.02
7279,28.51,0.0,28.51
7280,36.55,0.0,36.55
7281,0.0,0.0,0.0
7282,28.12,12.12,16.0
7283,33.68,0.0,33.68
7284,0.0,0.0,0.0
7285,0.0,0.0,0.0
7286,0.0,0.0,0.0
7287,0.0,0.0,0.0
7288,0.0,0.0,0.0
7289,0.0,0.0,0.0
7290,0.0,0.0,0.0
7291,0.0,0.0,0.0
7292,0.0,0.0,0.0
7293,0.0,0.0,0.0
7294,265.43,0.0,265.43
7295,0.0,0.0,0.0
7296,155.47,121.71,33.76
7297,0.0,51.55,-51.55
7298,0.0,0.0,0.0
7299,0.0,0.0,0.0
7301,22.82,0.0,22.82
7302,0.0,0.0,0.0
7303,0.0,37.13,-37.13
7304,64.3,0.0,64.3
7305,0.0,0.0,0.0
7306,0.0,0.0,0.0
7307,0.0,65.81,-65.81
7308,9.84,0.0,9.84
7309,0.0,0.0,0.0
7311,10.39,38.35,-27.96
7312,0.0,67.5,-67.5
7313,0.0,0.0,0.0
7314,0.0,0.0,0.0
7315,0.0,0.0,0.0
7316,0.0,0.0,0.0
7317,0.0,0.0,0.0
7318,0.0,96.85,-96.85
7319,0.0,0.0,0.0
7320,0.0,77.0,-77.0
7323,0.0,0.0,0.0
7324,0.0,79.77,-79.77
7325,0.0,0.0,0.0
7326,0.0,0.0,0.0
7327,61.97,23.49,38.48
7328,0.0,0.0,0.0
7329,5.64,0.0,5.64
7330,29.23,23.36,5.87
7331,0.0,0.0,0.0
7332,0.0,0.0,0.0
7333,0.0,0.0,0.0
7335,0.0,0.0,0.0
7336,144.11,0.0,144.11
7337,32.18,0.0,32.18
7338,0.0,0.0,0.0
7339,0.0,0.0,0.0
7340,0.0,0.0,0.0
7341,4.02,14.16,-10.14
7342,0.0,0.0,0.0
7343,0.0,0.0,0.0
7344,0.0,0.0,0.0
7345,0.0,0.0,0.0
7346,0.0,0.0,0.0
7347,71.69,0.0,71.69
7348,0.0,0.0,0.0
7349,0.0,0.0,0.0
7350,0.0,0.0,0.0
7351,39.83,17.89,21.94
7352,43.47,0.0,43.47
7353,17.69,60.24,-42.55
7356,12.99,35.64,-22.65
7357,0.0,0.0,0.0
7359,0.0,0.0,0.0
7361,0.0,0.0,0.0
7362,0.0,0.0,0.0
7363,0.0,15.11,-15.11
7364,0.0,182.69,-182.69
7365,0.0,0.0,0.0
7366,19.37,0.0,19.37
7367,0.0,0.0,0.0
7368,0.0,0.0,0.0
7369,0.0,0.0,0.0
7370,0.0,0.0,0.0
7371,0.0,36.64,-36.64
7372,0.0,0.0,0.0
7373,0.0,0.0,0.0
7374,0.0,0.0,0.0
7375,23.36,0.0,23.36
7376,86.09,0.0,86.09
7377,37.78,0.0,37.78
7378,33.46,0.0,33.46
7379,0.0,0.0,0.0
7380,34.29,0.0,34.29
7381,0.0,0.0,0.0
7382,33.97,0.0,33.97
7383,9.87,0.0,9.87
7384,0.0,0.0,0.0
7385,0.0,154.12,-154.12
7386,0.0,0.0,0.0
7387,0.0,0.0,0.0
7388,17.47,38.57,-21.1
7389,0.0,16.32,-16.32
7390,0.0,144.45,-144.45
7391,0.0,0.0,0.0
7392,0.0,0.0,0.0
7393,0.0,0.0,0.0
7394,0.0,0.0,0.0
7395,0.0,0.0,0.0
7396,0.0,0.0,0.0
7397,0.0,0.0,0.0
7398,0.0,0.0,0.0
7399,0.0,0.0,0.0
7400,0.0,0.0,0.0
7401,0.0,0.0,0.0
7402,0.0,0.0,0.0
7404,0.0,0.0,0.0
7405,60.12,9.59,50.53
7406,19.07,32.41,-13.34
7407,0.0,0.0,0.0
7408,0.0,0.0,0.0
7409,17.02,0.0,17.02
7410,0.0,0.0,0.0
7411,0.0,0.0,0.0
7412,0.0,0.0,0.0
7413,54.63,0.0,54.63
7414,0.0,0.0,0.0
7415,0.0,0.0,0.0
7416,19.69,0.0,19.69
7417,59.47,18.21,41.26
7418,0.0,0.0,0.0
7419,0.0,0.0,0.0
7420,0.0,0.0,0.0
7421,0.0,0.0,0.0
7422,0.0,0.0,0.0
7423,0.0,0.0,0.0
7424,0.0,0.0,0.0
7425,0.0,0.0,0.0
7426,0.0,0.0,0.0
7427,0.0,0.0,0.0
7428,24.7,0.0,24.7
7429,0.0,11.42,-11.42
7430,117.6,0.0,117.6
7431,0.0,19.26,-19.26
7432,0.0,0.0,0.0
7433,23.98,0.0,23.98
7434,0.0,0.0,0.0
7435,33.67,0.0,33.67
7436,19.69,0.0,19.69
7437,0.0,0.0,0.0
7438,20.38,0.0,20.38
7439,0.0,0.0,0.0
7440,24.62,139.64,-115.02
7441,0.0,0.0,0.0
7442,0.0,0.0,0.0
7443,0.0,0.0,0.0
7444,0.0,0.0,0.0
7445,0.0,31.69,-31.69
7446,0.0,0.0,0.0
7447,0.0,0.0,0.0
7448,24.95,0.0,24.95
7449,46.96,104.51,-57.55
7450,0.0,0.0,0.0
7451,0.0,39.16,-39.16
7452,15.79,0.0,15.79
7453,0.0,0.0,0.0
7454,0.0,0.0,0.0
7455,0.0,13.21,-13.21
7456,0.0,0.0,0.0
7457,0.0,0.0,0.0
7458,0.0,0.0,0.0
7459,68.07,0.0,68.07
7460,0.0,10.97,-10.97
7461,49.75,0.0,49.75
7462,0.0,5.0,-5.0
7463,51.51,0.0,51.51
7464,0.0,0.0,0.0
7465,12.57,34.03,-21.46
7466,0.0,0.0,0.0
7467,0.0,0.0,0.0
7468,0.0,27.63,-27.63
7469,68.88,33.13,35.75
7470,0.0,0.0,0.0
7471,0.0,0.0,0.0
7472,0.0,0.0,0.0
7474,0.0,0.0,0.0
7475,0.0,0.0,0.0
7476,0.0,0.0,0.0
7477,0.0,0.0,0.0
7478,0.0,0.0,0.0
7479,38.91,0.0,38.91
